Van (datum);Van (tijdstip);Tot (datum);Tot (tijdstip);EAN-code;Meter;Metertype;Register;Volume;Eenheid;Validatiestatus;Omschrijving
09-11-2025;00:00:00;10-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Zonnepanelen
09-11-2025;00:00:00;10-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;4,734;kWh;Uitgelezen;Zonnepanelen
09-11-2025;00:00:00;10-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;4,996;kWh;Uitgelezen;Zonnepanelen
10-11-2025;00:00:00;11-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;1,603;kWh;Uitgelezen;Zonnepanelen
10-11-2025;00:00:00;11-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,831;kWh;Uitgelezen;Zonnepanelen
10-11-2025;00:00:00;11-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,325;kWh;Uitgelezen;Zonnepanelen
10-11-2025;00:00:00;11-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
11-11-2025;00:00:00;12-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;2,103;kWh;Uitgelezen;Zonnepanelen
11-11-2025;00:00:00;12-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,364;kWh;Uitgelezen;Zonnepanelen
11-11-2025;00:00:00;12-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,576;kWh;Uitgelezen;Zonnepanelen
11-11-2025;00:00:00;12-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
12-11-2025;00:00:00;13-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;1,965;kWh;Uitgelezen;Zonnepanelen
12-11-2025;00:00:00;13-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;4,893;kWh;Uitgelezen;Zonnepanelen
12-11-2025;00:00:00;13-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,640;kWh;Uitgelezen;Zonnepanelen
12-11-2025;00:00:00;13-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
13-11-2025;00:00:00;14-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;2,032;kWh;Uitgelezen;Zonnepanelen
13-11-2025;00:00:00;14-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,469;kWh;Uitgelezen;Zonnepanelen
13-11-2025;00:00:00;14-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,769;kWh;Uitgelezen;Zonnepanelen
13-11-2025;00:00:00;14-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
14-11-2025;00:00:00;15-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;3,920;kWh;Uitgelezen;Zonnepanelen
14-11-2025;00:00:00;15-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Zonnepanelen
14-11-2025;00:00:00;15-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;1,213;kWh;Uitgelezen;Zonnepanelen
14-11-2025;00:00:00;15-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
15-11-2025;00:00:00;16-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Zonnepanelen
15-11-2025;00:00:00;16-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Zonnepanelen
15-11-2025;00:00:00;16-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;8,400;kWh;Uitgelezen;Zonnepanelen
15-11-2025;00:00:00;16-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,495;kWh;Uitgelezen;Zonnepanelen
16-11-2025;00:00:00;17-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Zonnepanelen
16-11-2025;00:00:00;17-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Zonnepanelen
16-11-2025;00:00:00;17-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;6,383;kWh;Uitgelezen;Zonnepanelen
16-11-2025;00:00:00;17-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,012;kWh;Uitgelezen;Zonnepanelen
17-11-2025;00:00:00;18-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,462;kWh;Uitgelezen;Zonnepanelen
17-11-2025;00:00:00;18-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;3,344;kWh;Uitgelezen;Zonnepanelen
17-11-2025;00:00:00;18-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,305;kWh;Uitgelezen;Zonnepanelen
17-11-2025;00:00:00;18-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
18-11-2025;00:00:00;19-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,414;kWh;Uitgelezen;Zonnepanelen
18-11-2025;00:00:00;19-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;1,383;kWh;Uitgelezen;Zonnepanelen
18-11-2025;00:00:00;19-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,302;kWh;Uitgelezen;Zonnepanelen
18-11-2025;00:00:00;19-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
19-11-2025;00:00:00;20-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,727;kWh;Uitgelezen;Zonnepanelen
19-11-2025;00:00:00;20-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,719;kWh;Uitgelezen;Zonnepanelen
19-11-2025;00:00:00;20-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,755;kWh;Uitgelezen;Zonnepanelen
19-11-2025;00:00:00;20-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
20-11-2025;00:00:00;21-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;2,930;kWh;Uitgelezen;Zonnepanelen
20-11-2025;00:00:00;21-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,292;kWh;Uitgelezen;Zonnepanelen
20-11-2025;00:00:00;21-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;1,062;kWh;Uitgelezen;Zonnepanelen
20-11-2025;00:00:00;21-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
21-11-2025;00:00:00;22-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;1,575;kWh;Uitgelezen;Zonnepanelen
21-11-2025;00:00:00;22-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;1,429;kWh;Uitgelezen;Zonnepanelen
21-11-2025;00:00:00;22-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,625;kWh;Uitgelezen;Zonnepanelen
21-11-2025;00:00:00;22-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
22-11-2025;00:00:00;23-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Zonnepanelen
22-11-2025;00:00:00;23-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Zonnepanelen
22-11-2025;00:00:00;23-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;4,863;kWh;Uitgelezen;Zonnepanelen
22-11-2025;00:00:00;23-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;2,600;kWh;Uitgelezen;Zonnepanelen
23-11-2025;00:00:00;24-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Zonnepanelen
23-11-2025;00:00:00;24-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Zonnepanelen
23-11-2025;00:00:00;24-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;9,090;kWh;Uitgelezen;Zonnepanelen
23-11-2025;00:00:00;24-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
24-11-2025;00:00:00;25-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;2,658;kWh;Uitgelezen;Zonnepanelen
24-11-2025;00:00:00;25-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;1,132;kWh;Uitgelezen;Zonnepanelen
24-11-2025;00:00:00;25-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,598;kWh;Uitgelezen;Zonnepanelen
24-11-2025;00:00:00;25-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
25-11-2025;00:00:00;26-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;4,624;kWh;Uitgelezen;Zonnepanelen
25-11-2025;00:00:00;26-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,546;kWh;Uitgelezen;Zonnepanelen
25-11-2025;00:00:00;26-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,629;kWh;Uitgelezen;Zonnepanelen
25-11-2025;00:00:00;26-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
26-11-2025;00:00:00;27-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;3,336;kWh;Uitgelezen;Zonnepanelen
26-11-2025;00:00:00;27-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;1,414;kWh;Uitgelezen;Zonnepanelen
26-11-2025;00:00:00;27-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,885;kWh;Uitgelezen;Zonnepanelen
26-11-2025;00:00:00;27-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
27-11-2025;00:00:00;28-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,910;kWh;Uitgelezen;Zonnepanelen
27-11-2025;00:00:00;28-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,014;kWh;Uitgelezen;Zonnepanelen
27-11-2025;00:00:00;28-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;1,205;kWh;Uitgelezen;Zonnepanelen
27-11-2025;00:00:00;28-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
28-11-2025;00:00:00;29-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;3,138;kWh;Uitgelezen;Zonnepanelen
28-11-2025;00:00:00;29-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,008;kWh;Uitgelezen;Zonnepanelen
28-11-2025;00:00:00;29-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,380;kWh;Uitgelezen;Zonnepanelen
28-11-2025;00:00:00;29-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
29-11-2025;00:00:00;30-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Zonnepanelen
29-11-2025;00:00:00;30-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Zonnepanelen
29-11-2025;00:00:00;30-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;4,402;kWh;Uitgelezen;Zonnepanelen
29-11-2025;00:00:00;30-11-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,103;kWh;Uitgelezen;Zonnepanelen
30-11-2025;00:00:00;01-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Zonnepanelen
30-11-2025;00:00:00;01-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Zonnepanelen
30-11-2025;00:00:00;01-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;3,761;kWh;Uitgelezen;Zonnepanelen
30-11-2025;00:00:00;01-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;1,345;kWh;Uitgelezen;Zonnepanelen
01-12-2025;00:00:00;02-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;3,783;kWh;Uitgelezen;Zonnepanelen
01-12-2025;00:00:00;02-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,672;kWh;Uitgelezen;Zonnepanelen
01-12-2025;00:00:00;02-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,467;kWh;Uitgelezen;Zonnepanelen
01-12-2025;00:00:00;02-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
02-12-2025;00:00:00;03-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;2,138;kWh;Uitgelezen;Zonnepanelen
02-12-2025;00:00:00;03-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,722;kWh;Uitgelezen;Zonnepanelen
02-12-2025;00:00:00;03-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,713;kWh;Uitgelezen;Zonnepanelen
02-12-2025;00:00:00;03-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
03-12-2025;00:00:00;04-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;3,042;kWh;Uitgelezen;Zonnepanelen
03-12-2025;00:00:00;04-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,922;kWh;Uitgelezen;Zonnepanelen
03-12-2025;00:00:00;04-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;1,074;kWh;Uitgelezen;Zonnepanelen
03-12-2025;00:00:00;04-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
04-12-2025;00:00:00;05-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,841;kWh;Uitgelezen;Zonnepanelen
04-12-2025;00:00:00;05-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;1,989;kWh;Uitgelezen;Zonnepanelen
04-12-2025;00:00:00;05-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,674;kWh;Uitgelezen;Zonnepanelen
04-12-2025;00:00:00;05-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
05-12-2025;00:00:00;06-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;1,284;kWh;Uitgelezen;Zonnepanelen
05-12-2025;00:00:00;06-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;3,081;kWh;Uitgelezen;Zonnepanelen
05-12-2025;00:00:00;06-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,530;kWh;Uitgelezen;Zonnepanelen
05-12-2025;00:00:00;06-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
06-12-2025;00:00:00;07-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Zonnepanelen
06-12-2025;00:00:00;07-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Zonnepanelen
06-12-2025;00:00:00;07-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;3,038;kWh;Uitgelezen;Zonnepanelen
06-12-2025;00:00:00;07-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,081;kWh;Uitgelezen;Zonnepanelen
07-12-2025;00:00:00;08-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Zonnepanelen
07-12-2025;00:00:00;08-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Zonnepanelen
07-12-2025;00:00:00;08-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;2,387;kWh;Uitgelezen;Zonnepanelen
07-12-2025;00:00:00;08-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,004;kWh;Uitgelezen;Zonnepanelen
08-12-2025;00:00:00;09-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;1,925;kWh;Uitgelezen;Zonnepanelen
08-12-2025;00:00:00;09-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Zonnepanelen
08-12-2025;00:00:00;09-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,904;kWh;Uitgelezen;Zonnepanelen
08-12-2025;00:00:00;09-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
09-12-2025;00:00:00;10-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;1,527;kWh;Uitgelezen;Zonnepanelen
09-12-2025;00:00:00;10-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,531;kWh;Uitgelezen;Zonnepanelen
09-12-2025;00:00:00;10-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;1,078;kWh;Uitgelezen;Zonnepanelen
09-12-2025;00:00:00;10-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
10-12-2025;00:00:00;11-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;4,842;kWh;Uitgelezen;Zonnepanelen
10-12-2025;00:00:00;11-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,140;kWh;Uitgelezen;Zonnepanelen
10-12-2025;00:00:00;11-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,542;kWh;Uitgelezen;Zonnepanelen
10-12-2025;00:00:00;11-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
11-12-2025;00:00:00;12-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;1,629;kWh;Uitgelezen;Zonnepanelen
11-12-2025;00:00:00;12-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,492;kWh;Uitgelezen;Zonnepanelen
11-12-2025;00:00:00;12-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,552;kWh;Uitgelezen;Zonnepanelen
11-12-2025;00:00:00;12-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
12-12-2025;00:00:00;13-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;3,076;kWh;Uitgelezen;Zonnepanelen
12-12-2025;00:00:00;13-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,049;kWh;Uitgelezen;Zonnepanelen
12-12-2025;00:00:00;13-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,412;kWh;Uitgelezen;Zonnepanelen
12-12-2025;00:00:00;13-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
13-12-2025;00:00:00;14-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Zonnepanelen
13-12-2025;00:00:00;14-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Zonnepanelen
13-12-2025;00:00:00;14-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;6,341;kWh;Uitgelezen;Zonnepanelen
13-12-2025;00:00:00;14-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;1,162;kWh;Uitgelezen;Zonnepanelen
14-12-2025;00:00:00;15-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Zonnepanelen
14-12-2025;00:00:00;15-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Zonnepanelen
14-12-2025;00:00:00;15-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;8,595;kWh;Uitgelezen;Zonnepanelen
14-12-2025;00:00:00;15-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
15-12-2025;00:00:00;16-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;1,968;kWh;Uitgelezen;Zonnepanelen
15-12-2025;00:00:00;16-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,759;kWh;Uitgelezen;Zonnepanelen
15-12-2025;00:00:00;16-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,898;kWh;Uitgelezen;Zonnepanelen
15-12-2025;00:00:00;16-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
16-12-2025;00:00:00;17-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;1,141;kWh;Uitgelezen;Zonnepanelen
16-12-2025;00:00:00;17-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,946;kWh;Uitgelezen;Zonnepanelen
16-12-2025;00:00:00;17-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;1,411;kWh;Uitgelezen;Zonnepanelen
16-12-2025;00:00:00;17-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
17-12-2025;00:00:00;18-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;4,455;kWh;Uitgelezen;Zonnepanelen
17-12-2025;00:00:00;18-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,168;kWh;Uitgelezen;Zonnepanelen
17-12-2025;00:00:00;18-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;1,421;kWh;Uitgelezen;Zonnepanelen
17-12-2025;00:00:00;18-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
18-12-2025;00:00:00;19-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;1,492;kWh;Uitgelezen;Zonnepanelen
18-12-2025;00:00:00;19-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,701;kWh;Uitgelezen;Zonnepanelen
18-12-2025;00:00:00;19-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,740;kWh;Uitgelezen;Zonnepanelen
18-12-2025;00:00:00;19-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
19-12-2025;00:00:00;20-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;1,371;kWh;Uitgelezen;Zonnepanelen
19-12-2025;00:00:00;20-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,395;kWh;Uitgelezen;Zonnepanelen
19-12-2025;00:00:00;20-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;0,778;kWh;Uitgelezen;Zonnepanelen
19-12-2025;00:00:00;20-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;Zonnepanelen
20-12-2025;00:00:00;21-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;Zonnepanelen
20-12-2025;00:00:00;21-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;Zonnepanelen
20-12-2025;00:00:00;21-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Afname Nacht;5,009;kWh;Uitgelezen;Zonnepanelen
20-12-2025;00:00:00;21-12-2025;00:00:00;="541448820043562075";1SAG1100625708;Digitale meter;Injectie Nacht;0,453;kWh;Uitgelezen;Zonnepanelen
